Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Mato Grosso";"unidade";2,00;31,00;32,00;33,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Mato Grosso do Sul";"unidade";2,00;32,00;33,00;35,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Minas Gerais";"unidade";2,00;186,00;194,00;200,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Pernambuco";"unidade";2,00;31,00;32,00;33,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Rondônia";"unidade";2,00;19,00;20,00;21,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Roraima";"unidade";2,00;5,00;5,00;5,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Santa Catarina";"unidade";2,00;20,00;21,00;22,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de São Paulo";"unidade";2,00;186,00;194,00;200,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado de Sergipe";"unidade";2,00;8,00;8,00;9,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Acre";"unidade";2,00;5,00;5,00;5,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Amapá";"unidade";2,00;4,00;4,00;4,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Amazonas";"unidade";2,00;8,00;8,00;9,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Ceará";"unidade";2,00;31,00;32,00;33,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Espírito Santo";"unidade";2,00;47,00;49,00;51,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Maranhão";"unidade";2,00;32,00;33,00;35,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Pará";"unidade";2,00;32,00;33,00;35,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Paraná";"unidade";2,00;80,00;83,00;86,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Piauí";"unidade";2,00;18,00;19,00;19,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Rio de Janeiro";"unidade";2,00;120,00;126,00;129,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Rio Grande do Norte";"unidade";2,00;8,00;8,00;9,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Rio Grande do Sul";"unidade";2,00;120,00;125,00;130,00;
2025;103;"2310";"1253";"0136";9970;"05CL";"No Estado do Tocantins";"unidade";2,00;32,00;33,00;35,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Distrito Federal";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado da Bahia";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado da Paraíba";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Alagoas";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Goiás";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Mato Grosso";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Mato Grosso do Sul";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Minas Gerais";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Pernambuco";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Rondônia";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Roraima";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Santa Catarina";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de São Paulo";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado de Sergipe";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Acre";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Amapá";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Amazonas";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Ceará";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Espírito Santo";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Maranhão";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Pará";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Paraná";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Piauí";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Rio de Janeiro";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Rio Grande do Norte";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Rio Grande do Sul";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0141";10266;"05FC";"No Estado do Tocantins";"%";25,00;40,00;50,00;60,00;
2025;103;"2310";"1253";"0156";9214;"055C";"Região Centro-Oeste";"unidade";10,00;300,00;600,00;800,00;
2025;103;"2310";"1253";"0156";9214;"055C";"Região Nordeste";"unidade";390,00;1.050,00;2.000,00;3.000,00;
2025;103;"2310";"1253";"0156";9214;"055C";"Região Norte";"unidade";60,00;200,00;400,00;600,00;
2025;103;"2310";"1253";"0156";9214;"055C";"Região Sudeste";"unidade";780,00;2.200,00;4.400,00;6.100,00;
2025;103;"2310";"1253";"0156";9214;"055C";"Região Sul";"unidade";60,00;500,00;1.000,00;1.500,00;
2025;103;"4006";"1338";"0476";11315;"05SS";"Região Centro-Oeste";"unidade";89,00;250,00;500,00;700,00;
2025;103;"4006";"1338";"0476";11315;"05SS";"Região Nordeste";"unidade";723,00;750,00;1.500,00;2.200,00;
2025;103;"4006";"1338";"0476";11315;"05SS";"Região Norte";"unidade";67,00;300,00;600,00;800,00;
2025;103;"4006";"1338";"0476";11315;"05SS";"Região Sudeste";"unidade";736,00;1.472,00;2.208,00;2.944,00;
2025;103;"4006";"1338";"0476";11315;"05SS";"Região Sul";"unidade";385,00;400,00;800,00;1.000,00;
2025;103;"4006";"1338";"0477";10990;"05MB";"Região Centro-Oeste";"unidade";200,00;400,00;600,00;800,00;
2025;103;"4006";"1338";"0477";10990;"05MB";"Região Nordeste";"unidade";800,00;1.600,00;2.400,00;3.200,00;
2025;103;"4006";"1338";"0477";10990;"05MB";"Região Norte";"unidade";300,00;600,00;900,00;1.200,00;
2025;103;"4006";"1338";"0477";10990;"05MB";"Região Sudeste";"unidade";400,00;800,00;1.200,00;1.600,00;
2025;103;"4006";"1338";"0477";10990;"05MB";"Região Sul";"unidade";300,00;600,00;900,00;1.200,00;
2025;103;"4006";"1338";"0478";11048;"05OI";"Região Centro-Oeste";"unidade";252,00;520,00;780,00;1.680,00;
2025;103;"4006";"1338";"0478";11048;"05OI";"Região Nordeste";"unidade";2.268,00;4.680,00;7.020,00;15.120,00;
2025;103;"4006";"1338";"0478";11048;"05OI";"Região Norte";"unidade";189,00;390,00;585,00;1.260,00;
2025;103;"4006";"1338";"0478";11048;"05OI";"Região Sudeste";"unidade";2.331,00;4.810,00;7.215,00;15.540,00;
2025;103;"4006";"1338";"0478";11048;"05OI";"Região Sul";"unidade";1.260,00;2.600,00;3.900,00;8.400,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Nacional";"%";88,30;94,00;97,00;100,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Região Centro-Oeste";"%";90,50;95,00;98,00;100,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Região Nordeste";"%";87,70;94,00;97,00;100,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Região Norte";"%";82,30;91,00;95,00;100,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Região Sudeste";"%";90,30;95,00;98,00;100,00;
2025;106;"5112";"1302";"0158";9095;"0683";"Região Sul";"%";88,40;94,00;97,00;100,00;
2025;106;"5112";"1302";"0166";9154;"068S";"Região Centro-Oeste";;412.688,00;366.098,00;443.970,00;505.800,00;
2025;106;"5112";"1302";"0166";9154;"068S";"Região Nordeste";;1.134.256,00;1.195.109,00;1.451.293,00;1.653.646,00;
2025;106;"5112";"1302";"0166";9154;"068S";"Região Norte";;418.018,00;395.977,00;479.853,00;546.639,00;
2025;106;"5112";"1302";"0166";9154;"068S";"Região Sudeste";;2.101.875,00;1.788.652,00;2.176.105,00;2.480.006,00;
2025;106;"5112";"1302";"0166";9154;"068S";"Região Sul";;811.571,00;682.573,00;827.186,00;942.317,00;
2025;106;"5113";"1329";"0351";10365;"06GV";"Região Centro-Oeste";;2,00;3,00;3,00;2,00;
2025;106;"5113";"1329";"0351";10365;"06GV";"Região Nordeste";;9,00;14,00;13,00;6,00;
2025;106;"5113";"1329";"0351";10365;"06GV";"Região Norte";;6,00;9,00;9,00;4,00;
2025;106;"5113";"1329";"0351";10365;"06GV";"Região Sudeste";;11,00;19,00;18,00;10,00;
2025;106;"5113";"1329";"0351";10365;"06GV";"Região Sul";;7,00;11,00;11,00;6,00;
2025;106;"5113";"1329";"0352";9693;"06GT";"Região Centro-Oeste";"%";46,30;47,70;49,10;50,60;
2025;106;"5113";"1329";"0352";9693;"06GT";"Região Nordeste";"%";30,40;31,50;32,70;33,90;
2025;106;"5113";"1329";"0352";9693;"06GT";"Região Norte";"%";35,70;37,10;38,50;40,10;
2025;106;"5113";"1329";"0352";9693;"06GT";"Região Sudeste";"%";42,80;43,70;44,60;45,60;
2025;106;"5113";"1329";"0352";9693;"06GT";"Região Sul";"%";47,40;47,90;48,40;49,00;
2025;106;"5113";"1329";"0354";9698;"06AT";"Região Centro-Oeste";;928,00;1.103,00;1.253,00;1.428,00;
2025;106;"5113";"1329";"0354";9698;"06AT";"Região Nordeste";;2.389,00;2.414,00;2.464,00;2.489,00;
2025;106;"5113";"1329";"0354";9698;"06AT";"Região Norte";;864,00;1.039,00;1.189,00;1.364,00;
2025;106;"5113";"1329";"0354";9698;"06AT";"Região Sudeste";;2.357,00;2.382,00;2.432,00;2.457,00;
2025;106;"5113";"1329";"0354";9698;"06AT";"Região Sul";;1.320,00;1.420,00;1.520,00;1.620,00;
2025;106;"5113";"1329";"0355";9699;"06BU";"Região Centro-Oeste";;201,00;85,00;95,00;105,00;
2025;106;"5113";"1329";"0355";9699;"06BU";"Região Nordeste";;571,00;289,00;323,00;357,00;
2025;106;"5113";"1329";"0355";9699;"06BU";"Região Norte";;68,00;95,00;108,00;124,00;
2025;106;"5113";"1329";"0355";9699;"06BU";"Região Sudeste";;290,00;187,00;209,00;231,00;
2025;106;"5113";"1329";"0355";9699;"06BU";"Região Sul";;248,00;102,00;114,00;126,00;
2025;106;"5113";"1329";"0357";9701;"06DH";"Região Centro-Oeste";;32,70;33,30;33,90;34,50;
2025;106;"5113";"1329";"0357";9701;"06DH";"Região Nordeste";;23,20;23,90;24,50;25,10;
2025;106;"5113";"1329";"0357";9701;"06DH";"Região Norte";;23,50;25,00;26,60;28,20;
2025;106;"5113";"1329";"0357";9701;"06DH";"Região Sudeste";;30,20;30,10;30,10;30,10;
2025;106;"5113";"1329";"0357";9701;"06DH";"Região Sul";;44,30;44,90;45,50;46,20;
2025;106;"5113";"1329";"0358";9703;"06DL";"Região Centro-Oeste";"%";10,80;11,50;12,20;12,90;
2025;106;"5113";"1329";"0358";9703;"06DL";"Região Nordeste";"%";7,70;8,20;8,80;9,40;
2025;106;"5113";"1329";"0358";9703;"06DL";"Região Norte";"%";5,70;6,30;7,10;8,00;
2025;106;"5113";"1329";"0358";9703;"06DL";"Região Sudeste";"%";14,80;15,10;15,40;15,80;
2025;106;"5113";"1329";"0358";9703;"06DL";"Região Sul";"%";18,90;20,10;21,30;22,70;
2025;106;"5113";"1329";"0359";10400;"06NG";"Região Centro-Oeste";;8,00;18,00;23,00;27,00;
2025;106;"5113";"1329";"0359";10400;"06NG";"Região Nordeste";;20,00;40,00;50,00;58,00;
2025;106;"5113";"1329";"0359";10400;"06NG";"Região Norte";;11,00;19,00;23,00;27,00;
2025;106;"5113";"1329";"0359";10400;"06NG";"Região Sudeste";;19,00;54,00;102,00;168,00;
2025;106;"5113";"1329";"0359";10400;"06NG";"Região Sul";;11,00;22,00;28,00;33,00;
2025;106;"5113";"1329";"0360";9706;"06O0";"Região Centro-Oeste";;4,00;3,00;4,00;7,00;
2025;106;"5113";"1329";"0360";9706;"06O0";"Região Nordeste";;10,00;7,00;10,00;17,00;
2025;106;"5113";"1329";"0360";9706;"06O0";"Região Norte";;6,00;4,00;6,00;9,00;
2025;106;"5113";"1329";"0360";9706;"06O0";"Região Sudeste";;7,00;4,00;7,00;11,00;
2025;106;"5113";"1329";"0360";9706;"06O0";"Região Sul";;3,00;2,00;3,00;6,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Região Centro-Oeste";"pessoas/ano";178.010,00;186.910,00;196.256,00;206.069,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Região Nordeste";"pessoas/ano";364.204,00;382.415,00;401.535,00;421.612,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Região Norte";"pessoas/ano";85.936,00;90.232,00;94.744,00;99.481,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Região Sudeste";"pessoas/ano";1.088.521,00;1.142.947,00;1.200.095,00;1.260.099,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Região Sul";"pessoas/ano";329.421,00;345.893,00;363.186,00;381.346,00;
2025;109;"5812";"1287";"0077";10960;"06L8";"Região Centro-Oeste";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;109;"5812";"1287";"0077";10960;"06L8";"Região Nordeste";"pessoas/ano";1.250,00;700,00;700,00;700,00;
2025;109;"5812";"1287";"0077";10960;"06L8";"Região Norte";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;109;"5812";"1287";"0077";10960;"06L8";"Região Sudeste";"pessoas/ano";1.250,00;700,00;700,00;700,00;
2025;109;"5812";"1287";"0077";10960;"06L8";"Região Sul";"pessoas/ano";1.250,00;200,00;200,00;200,00;
2025;110;"2319";"1257";"0245";9394;"056U";"Região Centro-Oeste";"%";0,10;13,64;14,29;14,94;
2025;110;"2319";"1257";"0245";9394;"056U";"Região Nordeste";"%";0,30;9,76;10,56;11,04;
2025;110;"2319";"1257";"0245";9394;"056U";"Região Norte";"%";0,10;14,97;15,51;16,04;
2025;110;"2319";"1257";"0245";9394;"056U";"Região Sudeste";"%";0,40;31,32;32,14;32,63;
2025;110;"2319";"1257";"0245";9394;"056U";"Região Sul";"%";0,20;29,13;30,03;30,63;
2025;110;"2319";"1257";"0251";9405;"056Y";"Região Centro-Oeste";"%";0,10;50,96;51,39;51,61;
2025;110;"2319";"1257";"0251";9405;"056Y";"Região Nordeste";"%";0,40;42,98;43,26;43,53;
2025;110;"2319";"1257";"0251";9405;"056Y";"Região Norte";"%";0,10;32,44;32,67;32,89;
2025;110;"2319";"1257";"0251";9405;"056Y";"Região Sudeste";"%";0,40;49,16;49,46;49,82;
2025;110;"2319";"1257";"0251";9405;"056Y";"Região Sul";"%";0,30;58,25;58,61;59,03;
2025;110;"3104";"1303";"0159";9742;"067R";"Região Centro-Oeste";"unidade";15,00;16,00;18,00;21,00;
2025;110;"3104";"1303";"0159";9742;"067R";"Região Nordeste";"unidade";31,00;32,00;34,00;34,00;
2025;110;"3104";"1303";"0159";9742;"067R";"Região Norte";"unidade";31,00;33,00;36,00;41,00;
2025;110;"3104";"1303";"0159";9742;"067R";"Região Sudeste";"unidade";26,00;27,00;29,00;32,00;
2025;110;"3104";"1303";"0159";9742;"067R";"Região Sul";"unidade";22,00;22,00;23,00;23,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Região Centro-Oeste";"unidade";13.400.000,00;13.600.000,00;13.900.000,00;14.400.000,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Região Nordeste";"unidade";20.100.000,00;20.200.000,00;20.700.000,00;21.300.000,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Região Norte";"unidade";5.800.000,00;5.900.000,00;6.000.000,00;6.300.000,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Região Sudeste";"unidade";65.600.000,00;67.200.000,00;69.000.000,00;71.200.000,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Região Sul";"unidade";13.100.000,00;13.100.000,00;13.400.000,00;13.800.000,00;
2025;110;"3105";"1297";"0075";8876;"064I";"Região Nordeste";"unidade";22,00;22,00;22,00;22,00;
2025;110;"3105";"1297";"0075";8876;"064I";"Região Norte";"unidade";57,00;59,00;64,00;64,00;
2025;110;"3105";"1297";"0107";8969;"064S";"Região Nordeste";"%";100,00;90,00;90,00;90,00;
2025;110;"3105";"1297";"0107";8969;"064S";"Região Norte";"%";100,00;85,00;85,00;85,00;
2025;110;"3105";"1297";"0111";8982;"0651";"Região Centro-Oeste";"%";6,20;6,20;6,20;6,20;
2025;110;"3105";"1297";"0111";8982;"0651";"Região Nordeste";"%";2,90;2,90;2,90;2,90;
2025;110;"3105";"1297";"0111";8982;"0651";"Região Norte";"%";5,40;5,40;5,40;5,40;
2025;110;"3105";"1297";"0111";8982;"0651";"Região Sudeste";"%";2,80;2,80;2,80;2,80;
2025;110;"3105";"1297";"0111";8982;"0651";"Região Sul";"%";2,80;2,80;2,80;2,80;
2025;110;"3106";"1278";"0145";9033;"06R5";"Região Centro-Oeste";"%";56,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0145";9033;"06R5";"Região Nordeste";"%";56,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0145";9033;"06R5";"Região Norte";"%";55,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0145";9033;"06R5";"Região Sudeste";"%";41,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0145";9033;"06R5";"Região Sul";"%";47,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Região Centro-Oeste";"km";50,00;110,00;180,00;250,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Região Nordeste";"km";90,00;200,00;320,00;440,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Região Norte";"km";50,00;90,00;150,00;220,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Região Sudeste";"km";50,00;210,00;430,00;545,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Região Sul";"km";110,00;210,00;280,00;340,00;
2025;110;"3106";"1278";"0147";9035;"064K";"Região Centro-Oeste";"km";0,00;1.337,90;3.838,00;3.838,00;
2025;110;"3106";"1278";"0147";9035;"064K";"Região Nordeste";"km";0,00;0,00;511,00;2.899,00;
2025;110;"3106";"1278";"0147";9035;"064K";"Região Norte";"km";0,00;686,70;686,70;686,70;
2025;110;"3106";"1278";"0147";9035;"064K";"Região Sudeste";"km";232,10;1.246,90;1.782,00;1.782,00;
2025;110;"3106";"1278";"0147";9035;"064K";"Região Sul";"km";1.077,20;2.151,10;3.728,00;4.773,00;
2025;110;"3106";"1278";"0148";9037;"06C7";"Região Centro-Oeste";"km";50,17;146,20;214,77;356,27;
2025;110;"3106";"1278";"0148";9037;"06C7";"Região Norte";"km";12,90;22,60;47,50;47,50;
2025;110;"3106";"1278";"0148";9037;"06C7";"Região Sudeste";"km";49,90;252,60;473,10;778,00;
2025;110;"3106";"1278";"0148";9037;"06C7";"Região Sul";"km";20,70;17,90;170,50;399,40;
2025;110;"3106";"1278";"0149";9038;"064C";"Região Centro-Oeste";"%";100,00;100,00;100,00;100,00;
2025;110;"3106";"1278";"0149";9038;"064C";"Região Nordeste";"%";100,00;100,00;100,00;100,00;
2025;110;"3106";"1278";"0149";9038;"064C";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;110;"3106";"1278";"0149";9038;"064C";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;110;"3106";"1278";"0149";9038;"064C";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;110;"3901";"1271";"0172";9175;"066O";"Região Centro-Oeste";"km";0,00;10,00;141,00;314,00;
2025;110;"3901";"1271";"0172";9175;"066O";"Região Nordeste";"km";0,00;123,90;450,90;611,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Distrito Federal";"unidade";1,00;0,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado da Bahia";"unidade";0,00;1,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado de Minas Gerais";"unidade";0,00;1,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado de Pernambuco";"unidade";1,00;0,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado de Roraima";"unidade";0,00;0,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado do Amazonas";"unidade";0,00;0,00;1,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado do Ceará";"unidade";0,00;0,00;0,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio Grande do Sul";"unidade";0,00;1,00;0,00;1,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado da Bahia";"unidade";150,00;150,00;150,00;150,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado de Minas Gerais";"unidade";300,00;300,00;300,00;300,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado de Pernambuco";"unidade";100,00;100,00;100,00;100,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado do Amazonas";"unidade";50,00;50,00;50,00;50,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado do Paraná";"unidade";100,00;100,00;100,00;100,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"No Estado do Rio de Janeiro";"unidade";1.500,00;1.500,00;1.500,00;1.500,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Distrito Federal";"unidade";1,00;0,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado da Bahia";"unidade";0,00;1,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado de Minas Gerais";"unidade";0,00;1,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado de Pernambuco";"unidade";1,00;0,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado de Roraima";"unidade";0,00;0,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado do Amazonas";"unidade";0,00;0,00;1,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado do Ceará";"unidade";0,00;0,00;0,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio Grande do Sul";"unidade";0,00;1,00;0,00;1,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado da Bahia";"unidade";150,00;150,00;150,00;150,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado de Minas Gerais";"unidade";300,00;300,00;300,00;300,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado de Pernambuco";"unidade";100,00;100,00;100,00;100,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado do Amazonas";"unidade";50,00;50,00;50,00;50,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado do Paraná";"unidade";100,00;100,00;100,00;100,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"No Estado do Rio de Janeiro";"unidade";1.500,00;1.500,00;1.500,00;1.500,00;
2025;114;"2305";"1251";"0105";9116;"05H7";"Região Centro-Oeste";"%";93,00;94,00;95,00;96,00;
2025;114;"2305";"1251";"0105";9116;"05H7";"Região Nordeste";"%";86,10;88,70;91,40;94,00;
2025;114;"2305";"1251";"0105";9116;"05H7";"Região Norte";"%";84,70;87,40;90,20;93,00;
