Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;40;"6114";"1320";"0237";"1022";11360;"061V";"Bioma Caatinga";"d";1.800,00;1.930,00;2.060,00;2.190,00;
2024;40;"6114";"1320";"0237";"1022";11360;"061V";"Bioma Cerrado";"d";2.000,00;2.140,00;2.280,00;2.420,00;
2024;40;"6114";"1320";"0237";"1022";11360;"061V";"Bioma Mata Atlântica";"d";5.000,00;5.300,00;5.550,00;5.850,00;
2024;40;"6114";"1320";"0237";"1022";11360;"061V";"Bioma Pampa";"d";535,00;600,00;665,00;730,00;
2024;40;"6114";"1320";"0237";"1022";11360;"061V";"Bioma Pantanal";"d";65,00;80,00;95,00;110,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Amazônia";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Caatinga";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Cerrado";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Mata Atlântica";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Pampa";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1027";10023;"05UV";"Bioma Pantanal";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Amazônia";"unidade";13,00;13,00;13,00;30,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Caatinga";"unidade";1,00;1,00;1,00;30,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Cerrado";"unidade";13,00;13,00;13,00;30,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Mata Atlântica";"unidade";1,00;1,00;1,00;30,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Pampa";"unidade";1,00;1,00;1,00;30,00;
2024;40;"6114";"1320";"0237";"1356";10454;"05GW";"Bioma Pantanal";"unidade";1,00;1,00;1,00;30,00;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Amazônia";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Caatinga";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Cerrado";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Mata Atlântica";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Pampa";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0239";"1374";10469;"05GZ";"Bioma Pantanal";"unidade";12,00;12,00;12,00;;
2024;40;"6114";"1320";"0243";"1054";10051;"05SO";"Região Centro-Oeste";"%";70,00;80,00;90,00;100,00;
2024;40;"6114";"1320";"0243";"1054";10051;"05SO";"Região Nordeste";"%";70,00;80,00;90,00;100,00;
2024;40;"6114";"1320";"0243";"1054";10051;"05SO";"Região Norte";"%";70,00;80,00;90,00;100,00;
2024;40;"6114";"1320";"0243";"1054";10051;"05SO";"Região Sudeste";"%";70,00;80,00;90,00;100,00;
2024;40;"6114";"1320";"0243";"1054";10051;"05SO";"Região Sul";"%";70,00;80,00;90,00;100,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Amazônia";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Caatinga";"unidade";0,00;0,00;0,00;1,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Cerrado";"unidade";1,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Mata Atlântica";"unidade";0,00;0,00;0,00;1,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Pampa";"unidade";0,00;0,00;1,00;1,00;
2024;40;"6114";"1320";"0243";"1457";10600;"068B";"Bioma Pantanal";"unidade";0,00;1,00;1,00;1,00;
2024;40;"6114";"1320";"0248";"1094";10101;"062A";"Região Centro-Oeste";"unidade";2,00;3,00;4,00;4,00;
2024;40;"6114";"1320";"0248";"1094";10101;"062A";"Região Nordeste";"unidade";3,00;3,00;3,00;4,00;
2024;40;"6114";"1320";"0248";"1094";10101;"062A";"Região Norte";"unidade";3,00;3,00;3,00;4,00;
2024;40;"6114";"1320";"0248";"1094";10101;"062A";"Região Sudeste";"unidade";11,00;12,00;14,00;14,00;
2024;40;"6114";"1320";"0248";"1094";10101;"062A";"Região Sul";"unidade";2,00;2,00;3,00;4,00;
2024;40;"6114";"1320";"0250";"1178";10209;"061M";"Região Centro-Oeste";"unidade";1,00;2,00;2,00;3,00;
2024;40;"6114";"1320";"0250";"1178";10209;"061M";"Região Nordeste";"unidade";2,00;3,00;4,00;5,00;
2024;40;"6114";"1320";"0250";"1178";10209;"061M";"Região Norte";"unidade";6,00;6,00;6,00;7,00;
2024;40;"6114";"1320";"0250";"1178";10209;"061M";"Região Sudeste";"unidade";21,00;23,00;26,00;28,00;
2024;40;"6114";"1320";"0250";"1178";10209;"061M";"Região Sul";"unidade";2,00;3,00;4,00;4,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado de Mato Grosso";"ha";1.500.000,00;750.000,00;500.000,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado de Rondônia";"ha";2.060.000,00;1.000.000,00;500.000,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado de Roraima";"ha";2.500.000,00;1.500.000,00;500.000,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado do Amapá";"ha";880.000,00;350.000,00;0,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado do Amazonas";"ha";6.500.000,00;3.000.000,00;1.750.000,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado do Pará";"ha";5.260.000,00;2.500.000,00;1.750.000,00;0,00;
2024;40;"6114";"1320";"0250";"1199";10236;"05TD";"No Estado do Tocantins";"ha";800.000,00;400.000,00;0,00;0,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Distrito Federal";"unidade";15,00;9,00;8,00;8,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Bahia";"unidade";13,00;7,00;9,00;7,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Paraíba";"unidade";3,00;5,00;4,00;4,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Alagoas";"unidade";3,00;5,00;5,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Goiás";"unidade";15,00;9,00;8,00;8,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso";"unidade";16,00;8,00;8,00;8,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso do Sul";"unidade";16,00;8,00;8,00;8,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Minas Gerais";"unidade";16,00;8,00;8,00;7,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Pernambuco";"unidade";3,00;5,00;4,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Rondônia";"unidade";6,00;6,00;6,00;5,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Roraima";"unidade";5,00;7,00;4,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Santa Catarina";"unidade";8,00;5,00;7,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de São Paulo";"unidade";18,00;8,00;8,00;9,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Sergipe";"unidade";5,00;5,00;6,00;4,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Acre";"unidade";6,00;6,00;6,00;5,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Amapá";"unidade";4,00;5,00;3,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Amazonas";"unidade";4,00;5,00;3,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Ceará";"unidade";3,00;5,00;4,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Espírito Santo";"unidade";6,00;5,00;4,00;2,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Maranhão";"unidade";6,00;7,00;7,00;6,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Pará";"unidade";6,00;6,00;6,00;4,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Paraná";"unidade";9,00;5,00;6,00;5,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Piauí";"unidade";6,00;6,00;9,00;6,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio de Janeiro";"unidade";7,00;4,00;5,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio Grande do Norte";"unidade";3,00;5,00;4,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio Grande do Sul";"unidade";9,00;5,00;7,00;3,00;
2024;41;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Tocantins";"unidade";5,00;8,00;7,00;4,00;
2024;41;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado da Bahia";"%";0,11;0,13;0,15;0,17;
