Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Meta Cumulativa";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;106;"5135";"1285";"0071";8900;"053Z";"Sim";3,00;12,00;27,00;27,00;
2025;106;"5135";"1285";"0076";8877;"053U";"Sim";10,00;30,00;60,00;100,00;
2025;106;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;107;"2310";"1253";"0140";10009;"05CT";"Sim";2.350,00;4.800,00;7.350,00;10.000,00;
2025;108;"2323";"1330";"0365";9724;"05A8";"Sim";2.046.092,00;2.148.397,00;2.255.816,00;2.368.607,00;
2025;108;"2323";"1330";"0366";9741;"05AF";"Não";52.000.000,00;118.100.000,00;133.100.000,00;150.000.000,00;
2025;108;"2323";"1330";"0536";11484;"06IF";"Sim";7.000.000,00;7.300.000,00;7.800.000,00;8.100.000,00;
2025;109;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;109;"5804";"1304";"0169";9573;"065K";"Não";30,00;30,00;30,00;30,00;
2025;109;"5804";"1304";"0188";9412;"065J";"Não";54,90;55,00;55,10;55,20;
2025;109;"5812";"1287";"0077";10960;"06L8";"Não";6.250,00;2.000,00;2.000,00;2.000,00;
2025;110;"2319";"1257";"0245";9394;"056U";"Sim";1,05;20,87;21,65;22,17;
2025;110;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;110;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;110;"3104";"1303";"0159";9742;"067R";"Sim";125,00;130,00;140,00;151,00;
2025;110;"3104";"1303";"0162";9744;"067T";"Não";118.000.000,00;120.000.000,00;123.000.000,00;127.000.000,00;
2025;110;"3104";"1303";"0163";9748;"0681";"Não";0,98;0,97;0,97;0,96;
2025;110;"3104";"1303";"0164";9752;"0682";"Não";2,54;2,54;2,54;2,54;
2025;110;"3105";"1297";"0075";8876;"064I";"Sim";79,00;81,00;86,00;86,00;
2025;110;"3105";"1297";"0107";8969;"064S";"Não";100,00;87,00;87,00;87,00;
2025;110;"3105";"1297";"0108";8975;"064W";"Não";19.870,00;20.580,00;21.300,00;22.000,00;
2025;110;"3105";"1297";"0111";8982;"0651";"Não";3,20;3,20;3,20;3,20;
2025;110;"3105";"1297";"0113";8985;"0652";"Não";7,25;7,50;7,75;8,00;
2025;110;"3105";"1297";"0114";9050;"0653";"Não";66,00;150,00;190,00;204,00;
2025;110;"3106";"1278";"0145";9033;"06R5";"Não";53,00;70,00;70,00;70,00;
2025;110;"3106";"1278";"0146";9034;"06R6";"Sim";350,00;820,00;1.210,00;1.590,00;
2025;110;"3106";"1278";"0147";9035;"064K";"Sim";3.223,00;5.422,57;10.545,70;13.978,70;
2025;110;"3106";"1278";"0148";9037;"06C7";"Sim";133,63;439,42;905,99;1.581,29;
2025;110;"3106";"1278";"0149";9038;"064C";"Não";100,00;100,00;100,00;100,00;
2025;110;"3108";"1252";"0004";8769;"06R8";"Não";15,00;5.260,00;4.360,00;3.460,00;
2025;110;"3108";"1252";"0006";8785;"06R7";"Sim";45,00;47,00;48,00;50,00;
2025;110;"3108";"1252";"0020";8792;"06R9";"Não";125,81;55.479,00;49.581,00;43.683,00;
2025;110;"3901";"1271";"0171";9160;"06LC";"Sim";1.116,00;20,00;29,00;36,00;
2025;110;"3901";"1271";"0172";9175;"066O";"Sim";390,00;133,93;591,93;957,93;
2025;110;"3901";"1271";"0233";9345;"065N";"Não";374.627,00;376.421,00;378.224,00;380.035,00;
2025;111;"2324";"1311";"0209";11003;"06WF";"Não";370.194.709,40;10,00;10,50;10,80;
2025;111;"2324";"1311";"0210";11012;"06IE";"Não";620.341,90;5,00;7,50;10,00;
2025;111;"2324";"1311";"0211";11022;"07DU";"Não";33,91;35,57;37,25;38,93;
2025;111;"2324";"1311";"0212";11029;"07DV";"Não";235.581.000,82;922.540.000,00;941.000.000,00;960.000.000,00;
2025;111;"2324";"1311";"0524";11323;"06PY";"Não";11,00;12,00;13,00;14,00;
2025;111;"2324";"1311";"0547";12551;"07RA";"Não";0,00;12.000.000,00;12.000.000,00;12.000.000,00;
2025;111;"2801";"1333";"0427";10449;"05XC";"Não";11,42;11,88;12,52;14,85;
2025;111;"2801";"1333";"0471";10776;"06A2";"Não";0,64;0,66;0,67;0,70;
2025;111;"2801";"1333";"0535";11480;"06C9";"Não";6,00;3,90;2,00;2,00;
2025;111;"2801";"1333";"0540";11516;"06FK";"Não";335,00;340,00;345,00;352,00;
2025;111;"2801";"1333";"0541";11544;"06G6";"Não";20,00;25,00;30,00;35,00;
2025;111;"5120";"1339";"0490";10918;"05RM";"Sim";88,00;89,00;90,00;90,00;
2025;111;"5120";"1339";"0491";10924;"05RP";"Sim";40,00;50,00;80,00;105,00;
2025;111;"5120";"1339";"0493";10947;"05RW";"Sim";2,00;5,00;8,00;10,00;
2025;111;"5120";"1339";"0494";10950;"05RZ";"Sim";21,00;42,00;63,00;84,00;
2025;111;"5120";"1339";"0496";11250;"05SB";"Não";2.200,00;2.200,00;2.200,00;2.200,00;
2025;112;"4103";"1306";"0228";9297;"0691";"Não";10,00;1.300,00;1.400,00;1.500,00;
2025;113;"2324";"1311";"0209";11003;"06WF";"Não";370.194.709,40;10,00;10,50;10,80;
2025;113;"2324";"1311";"0210";11012;"06IE";"Não";620.341,90;5,00;7,50;10,00;
2025;113;"2324";"1311";"0211";11022;"07DU";"Não";33,91;35,57;37,25;38,93;
2025;113;"2324";"1311";"0212";11029;"07DV";"Não";235.581.000,82;922.540.000,00;941.000.000,00;960.000.000,00;
2025;113;"2324";"1311";"0524";11323;"06PY";"Não";11,00;12,00;13,00;14,00;
2025;113;"2324";"1311";"0547";12551;"07RA";"Não";0,00;12.000.000,00;12.000.000,00;12.000.000,00;
2025;113;"2801";"1333";"0427";10449;"05XC";"Não";11,42;11,88;12,52;14,85;
2025;113;"2801";"1333";"0471";10776;"06A2";"Não";0,64;0,66;0,67;0,70;
2025;113;"2801";"1333";"0535";11480;"06C9";"Não";6,00;3,90;2,00;2,00;
2025;113;"2801";"1333";"0540";11516;"06FK";"Não";335,00;340,00;345,00;352,00;
2025;113;"2801";"1333";"0541";11544;"06G6";"Não";20,00;25,00;30,00;35,00;
2025;113;"5120";"1339";"0490";10918;"05RM";"Sim";88,00;89,00;90,00;90,00;
2025;113;"5120";"1339";"0491";10924;"05RP";"Sim";40,00;50,00;80,00;105,00;
2025;113;"5120";"1339";"0493";10947;"05RW";"Sim";2,00;5,00;8,00;10,00;
2025;113;"5120";"1339";"0494";10950;"05RZ";"Sim";21,00;42,00;63,00;84,00;
2025;113;"5120";"1339";"0496";11250;"05SB";"Não";2.200,00;2.200,00;2.200,00;2.200,00;
2025;114;"2305";"1251";"0097";9029;"054I";"Não";30,00;30,00;30,00;30,00;
2025;114;"2305";"1251";"0105";9116;"05H7";"Sim";89,90;91,70;93,40;95,20;
2025;114;"2305";"1251";"0151";9052;"05N2";"Sim";28.870,00;39.069,00;44.526,00;49.272,00;
2025;114;"2305";"1251";"0157";9158;"05DK";"Sim";400,00;1.200,00;1.600,00;2.000,00;
2025;115;"5127";"1334";"0381";9903;"05BZ";"Não";10.000,00;10.000,00;10.000,00;10.000,00;
2025;115;"5127";"1334";"0392";10122;"05FI";"Não";201.500,00;307.487,00;407.487,00;607.487,00;
2025;115;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;115;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;115;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;115;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;115;"5129";"1249";"0002";10976;"05N8";"Sim";84,00;84,50;85,00;86,00;
2025;115;"5129";"1249";"0231";9303;"0562";"Sim";60,00;70,00;80,00;90,00;
2025;115;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;115;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;115;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;115;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;115;"5131";"1322";"0341";9668;"059P";"Sim";50,00;75,00;85,00;95,00;
2025;116;"5127";"1334";"0381";9903;"05BZ";"Não";10.000,00;10.000,00;10.000,00;10.000,00;
2025;116;"5127";"1334";"0392";10122;"05FI";"Não";201.500,00;307.487,00;407.487,00;607.487,00;
2025;116;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;116;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;116;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;116;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;116;"5129";"1249";"0002";10976;"05N8";"Sim";84,00;84,50;85,00;86,00;
2025;116;"5129";"1249";"0231";9303;"0562";"Sim";60,00;70,00;80,00;90,00;
2025;116;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;116;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;116;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;116;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;116;"5131";"1322";"0341";9668;"059P";"Sim";50,00;75,00;85,00;95,00;
2025;117;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;117;"1191";"1328";"0321";10136;"05E3";"Não";1.600.000,00;1.650.000,00;1.700.000,00;1.750.000,00;
2025;117;"1191";"1328";"0324";10172;"05EE";"Não";0,85;88,00;92,00;96,00;
2025;117;"2310";"1253";"0133";9027;"054L";"Sim";16,00;25,00;37,00;49,00;
2025;117;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;117;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;117;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;117;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;118;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;118;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;118;"1191";"1328";"0330";10532;"05H6";"Não";685.971,00;1.106.100,00;1.231.100,00;1.320.000,00;
2025;118;"1191";"1328";"0334";10322;"05FT";"Não";509.000,00;801.200,00;775.000,00;778.000,00;
2025;118;"3101";"1262";"0080";8948;"06LP";"Sim";16.478.208,00;17.406.706,00;17.600.000,00;18.000.000,00;
2025;118;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;118;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;118;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;118;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;118;"5133";"1332";"0370";9759;"05AO";"Sim";945.000,00;949.000,00;891.000,00;833.000,00;
2025;118;"5133";"1332";"0372";9773;"05AT";"Sim";5,47;6,00;6,70;7,50;
2025;118;"5136";"1327";"0342";9661;"059Z";"Não";20.000,00;80.990,00;82.000,00;83.000,00;
2025;118;"5136";"1327";"0343";9687;"05A7";"Não";51.000,00;60.000,00;33.000,00;33.000,00;
2025;118;"5136";"1327";"0344";10144;"05E7";"Não";12.000,00;5,00;6,00;7,00;
2025;118;"5136";"1327";"0346";10168;"05EK";"Não";13.800,00;6.800,00;7.000,00;7.000,00;
2025;118;"5636";"1296";"0072";8873;"05A4";"Não";800.000,00;6.500.000,00;7.100.000,00;7.900.000,00;
2025;118;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;118;"5636";"1296";"0339";9708;"05A6";"Não";100,00;1.500,00;1.500,00;1.500,00;
2025;118;"5663";"1291";"0063";11308;"06RC";"Sim";41,70;44,00;46,00;48,00;
2025;118;"5663";"1291";"0064";11622;"06RD";"Não";0,70;0,70;0,70;0,70;
2025;118;"5814";"1314";"0224";10953;"06SD";"Sim";1,00;4,00;7,00;10,00;
2025;118;"5814";"1314";"0227";10421;"06ND";"Sim";500,00;1.000,00;1.500,00;2.000,00;
2025;119;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;119;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;119;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;119;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;119;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;119;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;119;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;119;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;119;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;119;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;119;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;119;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;119;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;119;"1190";"1317";"0285";9490;"05VB";"Sim";5,00;10,00;20,00;40,00;
2025;119;"6114";"1320";"0237";9373;"05UT";"Não";20,00;20,00;20,00;20,00;
2025;119;"6114";"1320";"0239";9408;"069G";"Não";200.000,00;205.000,00;210.000,00;215.000,00;
2025;119;"6114";"1320";"0243";9411;"062U";"Não";187.500,00;375.000,00;750.000,00;1.500.000,00;
2025;119;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;119;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;120;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;120;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;120;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;120;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;120;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;120;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;120;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;120;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;120;"1191";"1328";"0327";10241;"05H1";"Não";1,00;15,00;32,00;52,00;
2025;120;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;120;"1191";"1328";"0333";10805;"05IS";"Não";118.000,00;37,11;37,57;38,03;
2025;120;"1617";"1305";"0514";11222;"06SA";"Sim";15,00;252,00;384,00;494,00;
2025;120;"2303";"1277";"0037";8840;"05HC";"Sim";91,20;93,40;95,70;97,90;
2025;120;"2303";"1277";"0038";9294;"0560";"Sim";456,00;470,00;484,00;503,00;
2025;120;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;121;"2316";"1326";"0313";11177;"05Q4";"Não";4,00;4,00;4,00;4,00;
2025;122;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;122;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;122;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;122;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;122;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;122;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;122;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;122;"2303";"1277";"0038";9294;"0560";"Sim";456,00;470,00;484,00;503,00;
2025;123;"1190";"1317";"0277";9476;"05X6";"Não";5,70;6,60;7,50;8,30;
2025;123;"1190";"1317";"0280";9481;"061S";"Sim";25.000,00;250.000,00;255.000,00;265.000,00;
2025;123;"1190";"1317";"0281";9484;"05ZT";"Sim";100,00;200,00;300,00;400,00;
2025;123;"1190";"1317";"0283";9486;"0603";"Sim";20,00;30,00;40,00;50,00;
2025;123;"1190";"1317";"0285";9490;"05VB";"Sim";5,00;10,00;20,00;40,00;
2025;123;"2310";"1253";"0141";10266;"05FC";"Sim";25,00;40,00;50,00;60,00;
2025;123;"2322";"1256";"0014";8779;"05MR";"Sim";97,40;98,38;98,56;98,74;
2025;123;"2322";"1256";"0408";10959;"05MU";"Sim";74,60;74,60;76,00;77,40;
2025;123;"2322";"1256";"0409";10961;"05N0";"Sim";85,10;85,10;85,90;86,80;
2025;123;"2322";"1256";"0498";10981;"05M9";"Sim";40,70;40,70;43,80;47,00;
2025;123;"2322";"1256";"0499";10984;"05MO";"Sim";96,45;96,61;96,77;96,93;
2025;123;"2322";"1256";"0500";10997;"05N3";"Sim";76,86;76,86;78,95;81,05;
2025;123;"2322";"1256";"0501";10999;"05N6";"Sim";54,90;58,80;62,70;66,60;
2025;123;"5123";"1280";"0487";10903;"064P";"Não";40,00;60,00;80,00;100,00;
2025;124;"1144";"1255";"0007";8776;"06A4";"Não";89.723,00;107.668,00;125.612,00;143.557,00;
2025;124;"1144";"1255";"0033";9493;"06EU";"Não";608.637,00;58,00;59,00;60,00;
2025;124;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;124;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;124;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;124;"1144";"1255";"0187";9221;"06BT";"Sim";18.000,00;18.500,00;19.000,00;19.500,00;
2025;124;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;125;"5113";"1329";"0354";9698;"06AT";"Não";7.858,00;8.358,00;8.858,00;9.358,00;
2025;125;"5113";"1329";"0355";9699;"06BU";"Não";1.378,00;758,00;849,00;943,00;
2025;125;"5113";"1329";"0356";9700;"06LR";"Não";25.000,00;50.000,00;75.000,00;100.000,00;
2025;125;"5117";"1266";"0152";10876;"05SP";"Não";22.000.000,00;26.000.000,00;27.000.000,00;28.000.000,00;
2025;125;"5117";"1266";"0153";10877;"05T5";"Não";207,00;207,00;207,00;207,00;
2025;125;"5117";"1266";"0480";10883;"05TC";"Sim";9.750.000,00;19.500.000,00;29.250.000,00;39.000.000,00;
2025;125;"5117";"1266";"0481";10887;"05TM";"Sim";4.293,00;4.728,00;5.163,00;5.597,00;
2025;125;"5117";"1266";"0482";10893;"05TV";"Sim";92,00;95,00;98,00;100,00;
2025;125;"5118";"1331";"0453";10623;"05Y5";"Não";4.559.703,00;4.753.741,00;4.971.708,00;5.220.614,00;
2025;125;"5118";"1331";"0470";10777;"062V";"Sim";0,60;60,00;60,00;60,00;
2025;125;"5118";"1331";"0473";10861;"05YZ";"Sim";44,00;49,00;55,00;60,00;
2025;125;"5118";"1331";"0503";11070;"05YK";"Sim";6.388,00;6.876,00;7.361,00;7.852,00;
2025;125;"5118";"1331";"0509";11124;"06B8";"Não";70,00;75,00;78,00;80,00;
2025;125;"5119";"1283";"0069";8871;"05KA";"Sim";70,00;75,00;78,00;80,00;
2025;125;"5119";"1283";"0070";9031;"05HD";"Sim";53,09;78,00;88,00;99,00;
2025;125;"5119";"1283";"0150";9043;"05HH";"Sim";60,00;50,00;55,00;60,00;
2025;125;"5119";"1283";"0378";9866;"05I4";"Sim";7.616,00;24.668,00;33.874,00;35.525,00;
2025;125;"5120";"1339";"0490";10918;"05RM";"Sim";88,00;89,00;90,00;90,00;
2025;125;"5120";"1339";"0491";10924;"05RP";"Sim";40,00;50,00;80,00;105,00;
2025;125;"5120";"1339";"0493";10947;"05RW";"Sim";2,00;5,00;8,00;10,00;
2025;125;"5120";"1339";"0494";10950;"05RZ";"Sim";21,00;42,00;63,00;84,00;
2025;125;"5120";"1339";"0496";11250;"05SB";"Não";2.200,00;2.200,00;2.200,00;2.200,00;
2025;125;"5121";"1316";"0364";9714;"05PA";"Sim";40,00;78,00;89,00;100,00;
2025;125;"5121";"1316";"0367";9736;"05QZ";"Sim";1.900.000,00;4.200.000,00;6.900.000,00;10.000.000,00;
2025;125;"5121";"1316";"0385";10001;"05M3";"Sim";64.000,00;1.063.000,00;1.546.140,00;2.011.140,00;
2025;125;"5121";"1316";"0386";10012;"05MI";"Sim";8,64;44,82;61,45;100,00;
2025;125;"5121";"1316";"0388";10100;"05MT";"Sim";28,00;61,00;79,00;79,00;
2025;125;"5121";"1316";"0426";10393;"05OT";"Sim";60,00;65,00;66,00;70,00;
2025;125;"5121";"1316";"0474";10862;"05O7";"Sim";4.476,00;4.756,00;5.176,00;5.595,00;
2025;125;"5121";"1316";"0475";11034;"05R3";"Sim";11.630,00;29.576,00;34.571,00;39.116,00;
2025;125;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;125;"5122";"1295";"0249";9415;"05LU";"Sim";60,00;513,00;665,00;817,00;
2025;125;"5123";"1280";"0028";8819;"053M";"Não";93.600,00;76.200,00;58.700,00;41.200,00;
2025;125;"5123";"1280";"0067";10906;"05KE";"Não";5,00;1,00;10,00;30,00;
2025;125;"5123";"1280";"0472";10782;"05L4";"Não";11.122.837,00;13.347.405,00;16.016.886,00;19.220.263,00;
2025;125;"5123";"1280";"0483";10899;"05L5";"Não";606,80;1.093,40;1.065,30;1.037,30;
2025;125;"5123";"1280";"0484";10900;"05L6";"Sim";1,00;2,00;3,00;4,00;
2025;125;"5123";"1280";"0485";10901;"05L7";"Não";35,00;50,00;60,00;70,00;
2025;125;"5123";"1280";"0486";10902;"05L8";"Não";100,00;100,00;100,00;100,00;
2025;125;"5123";"1280";"0487";10903;"064P";"Não";40,00;60,00;80,00;100,00;
2025;125;"5123";"1280";"0488";10904;"064U";"Sim";50,00;46,40;73,60;100,00;
2025;125;"5123";"1280";"0489";10905;"064H";"Não";20,00;20,00;60,00;100,00;
2025;126;"2319";"1257";"0245";9394;"056U";"Sim";1,05;20,87;21,65;22,17;
2025;126;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;126;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;126;"3108";"1252";"0004";8769;"06R8";"Não";15,00;5.260,00;4.360,00;3.460,00;
2025;126;"3108";"1252";"0006";8785;"06R7";"Sim";45,00;47,00;48,00;50,00;
2025;126;"3108";"1252";"0020";8792;"06R9";"Não";125,81;55.479,00;49.581,00;43.683,00;
2025;127;"5111";"1281";"0461";10675;"06EN";"Não";56.962,00;79.396,00;109.834,00;118.514,00;
2025;127;"5113";"1329";"0357";9701;"06DH";"Não";30,04;30,47;30,91;31,36;
2025;127;"5113";"1329";"0358";9703;"06DL";"Não";12,38;12,95;13,56;14,21;
2025;127;"5113";"1329";"0359";10400;"06NG";"Não";69,00;153,00;226,00;313,00;
2025;128;"5115";"1300";"0121";9001;"060G";"Não";50,00;198,00;329,00;510,00;
2025;128;"5115";"1300";"0318";9608;"061C";"Não";88,00;89,00;90,00;91,00;
2025;128;"5115";"1300";"0422";10404;"0612";"Não";6,00;12,00;18,00;24,00;
2025;128;"5121";"1316";"0388";10100;"05MT";"Sim";28,00;61,00;79,00;79,00;
2025;128;"5121";"1316";"0475";11034;"05R3";"Sim";11.630,00;29.576,00;34.571,00;39.116,00;
2025;128;"5126";"1337";"0431";10456;"06P9";"Não";60.000,00;14.533,00;14.533,00;14.533,00;
2025;128;"5126";"1337";"0434";10495;"06QV";"Não";45.000,00;53.760,00;53.760,00;53.760,00;
2025;128;"5126";"1337";"0447";10835;"06QR";"Sim";12,00;20,00;32,00;48,00;
2025;128;"5126";"1337";"0459";10650;"06QE";"Sim";14.472,00;19.734,00;20.750,00;21.866,00;
2025;128;"5136";"1327";"0342";9661;"059Z";"Não";20.000,00;80.990,00;82.000,00;83.000,00;
2025;128;"5136";"1327";"0343";9687;"05A7";"Não";51.000,00;60.000,00;33.000,00;33.000,00;
2025;128;"5136";"1327";"0344";10144;"05E7";"Não";12.000,00;5,00;6,00;7,00;
2025;128;"5136";"1327";"0345";9769;"05E9";"Não";16.250,00;8.125,00;8.125,00;8.125,00;
2025;128;"5136";"1327";"0346";10168;"05EK";"Não";13.800,00;6.800,00;7.000,00;7.000,00;
2025;128;"5136";"1327";"0347";10177;"05EH";"Não";2.500.000,00;5.200.000,00;5.500.000,00;6.000.000,00;
2025;128;"5636";"1296";"0072";8873;"05A4";"Não";800.000,00;6.500.000,00;7.100.000,00;7.900.000,00;
2025;128;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;128;"5636";"1296";"0339";9708;"05A6";"Não";100,00;1.500,00;1.500,00;1.500,00;
2025;128;"5662";"1268";"0026";11374;"06PI";"Não";44,00;43,00;45,00;45,00;
2025;128;"5662";"1268";"0027";11499;"0741";"Não";20,00;35,00;35,00;27,00;
2025;128;"5663";"1291";"0063";11308;"06RC";"Sim";41,70;44,00;46,00;48,00;
2025;128;"5663";"1291";"0064";11622;"06RD";"Não";0,70;0,70;0,70;0,70;
2025;128;"5802";"1323";"0323";9619;"066I";"Sim";2,00;4,00;6,00;8,00;
2025;128;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;128;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;128;"5803";"1298";"0221";9282;"06FB";"Não";12,00;12,00;12,00;12,00;
2025;128;"5803";"1298";"0222";11440;"067N";"Não";1,00;1,00;1,00;1,00;
2025;128;"5812";"1287";"0077";10960;"06L8";"Não";6.250,00;2.000,00;2.000,00;2.000,00;
2025;128;"5812";"1287";"0083";8912;"06L9";"Sim";25,00;50,00;75,00;100,00;
2025;128;"5814";"1314";"0224";10953;"06SD";"Sim";1,00;4,00;7,00;10,00;
2025;128;"5814";"1314";"0227";10421;"06ND";"Sim";500,00;1.000,00;1.500,00;2.000,00;
2025;128;"5815";"1299";"0090";8929;"06N0";"Sim";10,00;0,00;10,00;15,00;
